,location,trap_type,count,year,doy
16560,Woodstown B,BLT,0,2014,182
16561,Woodstown B,BLT,0,2014,183
16562,Woodstown B,BLT,0,2014,184
16563,Woodstown B,BLT,0,2014,185
16564,Woodstown B,BLT,0,2014,186
16565,Woodstown B,BLT,0,2014,187
16566,Woodstown B,BLT,0,2014,188
16567,Woodstown B,BLT,0,2014,189
16568,Woodstown B,BLT,0,2014,190
16569,Woodstown B,BLT,0,2014,191
16570,Woodstown B,BLT,0,2014,192
16571,Woodstown B,BLT,1,2014,193
16572,Woodstown B,BLT,1,2014,194
16573,Woodstown B,BLT,1,2014,195
16574,Woodstown B,BLT,1,2014,196
16575,Woodstown B,BLT,2,2014,197
16576,Woodstown B,BLT,0,2014,198
16577,Woodstown B,BLT,1,2014,199
16578,Woodstown B,BLT,1,2014,200
16579,Woodstown B,BLT,0,2014,201
16580,Woodstown B,BLT,0,2014,202
16581,Woodstown B,BLT,0,2014,203
16582,Woodstown B,BLT,1,2014,204
16583,Woodstown B,BLT,0,2014,205
16584,Woodstown B,BLT,1,2014,206
16585,Woodstown B,BLT,1,2014,207
16586,Woodstown B,BLT,1,2014,208
16587,Woodstown B,BLT,0,2014,209
16588,Woodstown B,BLT,0,2014,210
16589,Woodstown B,BLT,0,2014,211
16590,Woodstown B,BLT,1,2014,212
16591,Woodstown B,BLT,1,2014,213
16592,Woodstown B,BLT,1,2014,214
16593,Woodstown B,BLT,1,2014,215
16594,Woodstown B,BLT,0,2014,216
16595,Woodstown B,BLT,0,2014,217
16596,Woodstown B,BLT,0,2014,218
16597,Woodstown B,BLT,0,2014,219
16598,Woodstown B,BLT,0,2014,220
16599,Woodstown B,BLT,0,2014,221
16600,Woodstown B,BLT,1,2014,222
16601,Woodstown B,BLT,0,2014,223
16602,Woodstown B,BLT,0,2014,224
16603,Woodstown B,BLT,1,2014,225
16604,Woodstown B,BLT,0,2014,226
16605,Woodstown B,BLT,0,2014,227
16606,Woodstown B,BLT,0,2014,228
16607,Woodstown B,BLT,1,2014,229
16608,Woodstown B,BLT,0,2014,230
16609,Woodstown B,BLT,0,2014,231
16610,Woodstown B,BLT,1,2014,232
16611,Woodstown B,BLT,0,2014,233
16612,Woodstown B,BLT,0,2014,234
16613,Woodstown B,BLT,1,2014,235
16614,Woodstown B,BLT,1,2014,236
16615,Woodstown B,BLT,0,2014,237
16616,Woodstown B,BLT,0,2014,238
16617,Woodstown B,BLT,1,2014,239
16618,Woodstown B,BLT,1,2014,240
16619,Woodstown B,BLT,1,2014,241
16620,Woodstown B,BLT,1,2014,242
16621,Woodstown B,BLT,2,2014,243
16622,Woodstown B,BLT,0,2014,244
16623,Woodstown B,BLT,1,2014,245
16624,Woodstown B,BLT,1,2014,246
16625,Woodstown B,BLT,3,2014,247
16626,Woodstown B,BLT,3,2014,248
16627,Woodstown B,BLT,3,2014,249
16628,Woodstown B,BLT,4,2014,250
16629,Woodstown B,BLT,0,2014,251
16630,Woodstown B,BLT,1,2014,252
16631,Woodstown B,BLT,1,2014,253
16632,Woodstown B,BLT,1,2014,254
16633,Woodstown B,BLT,1,2014,255
16634,Woodstown B,BLT,1,2014,256
16635,Woodstown B,BLT,2,2014,257
16636,Woodstown B,BLT,0,2014,258
16637,Woodstown B,BLT,0,2014,259
16638,Woodstown B,BLT,0,2014,260
16639,Woodstown B,BLT,0,2014,261
16640,Woodstown B,BLT,0,2014,262
16641,Woodstown B,BLT,0,2014,263
16642,Woodstown B,BLT,0,2014,264
16643,Woodstown B,BLT,1,2014,265
16644,Woodstown B,BLT,0,2014,266
16645,Woodstown B,BLT,0,2014,267
16646,Woodstown B,BLT,1,2014,268
16647,Woodstown B,BLT,0,2014,269
16648,Woodstown B,BLT,0,2014,270
16649,Woodstown B,BLT,0,2014,271
16650,Woodstown B,BLT,0,2014,272
16651,Elm D.,BLT,0,2015,152
16652,Elm D.,BLT,0,2015,153
16653,Elm D.,BLT,0,2015,154
16654,Elm D.,BLT,0,2015,155
16655,Elm D.,BLT,0,2015,156
16656,Elm D.,BLT,0,2015,157
16657,Elm D.,BLT,0,2015,158
16658,Elm D.,BLT,1,2015,159
16659,Elm D.,BLT,1,2015,160
16660,Elm D.,BLT,1,2015,161
16661,Elm D.,BLT,0,2015,162
16662,Elm D.,BLT,0,2015,163
16663,Elm D.,BLT,1,2015,164
16664,Elm D.,BLT,1,2015,165
16665,Elm D.,BLT,0,2015,166
16666,Elm D.,BLT,0,2015,167
16667,Elm D.,BLT,0,2015,168
16668,Elm D.,BLT,0,2015,169
16669,Elm D.,BLT,0,2015,170
16670,Elm D.,BLT,0,2015,171
16671,Elm D.,BLT,0,2015,172
16672,Elm D.,BLT,0,2015,173
16673,Elm D.,BLT,0,2015,174
16674,Elm D.,BLT,0,2015,175
16675,Elm D.,BLT,0,2015,176
16676,Elm D.,BLT,0,2015,177
16677,Elm D.,BLT,0,2015,178
16678,Elm D.,BLT,1,2015,179
16679,Elm D.,BLT,0,2015,180
16680,Elm D.,BLT,0,2015,181
16681,Elm D.,BLT,0,2015,182
16682,Elm D.,BLT,0,2015,183
16683,Elm D.,BLT,0,2015,184
16684,Elm D.,BLT,0,2015,185
16685,Elm D.,BLT,0,2015,186
16686,Elm D.,BLT,0,2015,187
16687,Elm D.,BLT,0,2015,188
16688,Elm D.,BLT,0,2015,189
16689,Elm D.,BLT,0,2015,190
16690,Elm D.,BLT,0,2015,191
16691,Elm D.,BLT,0,2015,192
16692,Elm D.,BLT,0,2015,193
16693,Elm D.,BLT,0,2015,194
16694,Elm D.,BLT,1,2015,195
16695,Elm D.,BLT,1,2015,196
16696,Elm D.,BLT,0,2015,197
16697,Elm D.,BLT,0,2015,198
16698,Elm D.,BLT,0,2015,199
16699,Elm D.,BLT,0,2015,200
16700,Elm D.,BLT,0,2015,201
16701,Elm D.,BLT,0,2015,202
16702,Elm D.,BLT,1,2015,203
16703,Elm D.,BLT,0,2015,204
16704,Elm D.,BLT,0,2015,205
16705,Elm D.,BLT,0,2015,206
16706,Elm D.,BLT,0,2015,207
16707,Elm D.,BLT,0,2015,208
16708,Elm D.,BLT,0,2015,209
16709,Elm D.,BLT,0,2015,210
16710,Elm D.,BLT,0,2015,211
16711,Elm D.,BLT,0,2015,212
16712,Elm D.,BLT,0,2015,213
16713,Elm D.,BLT,1,2015,214
16714,Elm D.,BLT,0,2015,215
16715,Elm D.,BLT,0,2015,216
16716,Elm D.,BLT,0,2015,217
16717,Elm D.,BLT,1,2015,221
16718,Elm D.,BLT,0,2015,222
16719,Elm D.,BLT,0,2015,223
16720,Elm D.,BLT,0,2015,224
16721,Elm D.,BLT,0,2015,225
16722,Elm D.,BLT,0,2015,226
16723,Elm D.,BLT,1,2015,227
16724,Elm D.,BLT,1,2015,228
16725,Elm D.,BLT,0,2015,229
16726,Elm D.,BLT,0,2015,230
16727,Elm D.,BLT,1,2015,231
16728,Elm D.,BLT,0,2015,232
16729,Elm D.,BLT,0,2015,233
16730,Elm D.,BLT,0,2015,234
16731,Elm D.,BLT,1,2015,235
16732,Elm D.,BLT,0,2015,236
16733,Elm D.,BLT,0,2015,237
16734,Elm D.,BLT,1,2015,238
16735,Elm D.,BLT,0,2015,239
16736,Elm D.,BLT,0,2015,240
16737,Elm D.,BLT,0,2015,241
16738,Elm D.,BLT,0,2015,242
16739,Elm D.,BLT,0,2015,243
16740,Elm D.,BLT,0,2015,244
16741,Elm D.,BLT,1,2015,245
16742,Elm D.,BLT,0,2015,264
16743,Elm D.,BLT,0,2015,265
16744,Elm D.,BLT,1,2015,266
16745,Elm D.,BLT,0,2015,267
16746,Elm D.,BLT,0,2015,268
16747,Elm D.,BLT,0,2015,269
16748,Elm D.,BLT,1,2015,270
16749,Springdale,BLT,0,2015,155
16750,Springdale,BLT,0,2015,156
16751,Springdale,BLT,0,2015,157
16752,Springdale,BLT,0,2015,158
16753,Springdale,BLT,0,2015,159
16754,Springdale,BLT,0,2015,160
16755,Springdale,BLT,0,2015,161
16756,Springdale,BLT,0,2015,162
16757,Springdale,BLT,0,2015,163
16758,Springdale,BLT,0,2015,164
16759,Springdale,BLT,0,2015,165
16760,Springdale,BLT,0,2015,166
16761,Springdale,BLT,0,2015,167
16762,Springdale,BLT,0,2015,168
16763,Springdale,BLT,0,2015,169
16764,Springdale,BLT,0,2015,170
16765,Springdale,BLT,0,2015,171
16766,Springdale,BLT,0,2015,172
16767,Springdale,BLT,0,2015,173
16768,Springdale,BLT,0,2015,174
16769,Springdale,BLT,1,2015,175
16770,Springdale,BLT,0,2015,176
16771,Springdale,BLT,0,2015,177
16772,Springdale,BLT,0,2015,178
16773,Springdale,BLT,0,2015,179
16774,Springdale,BLT,0,2015,180
16775,Springdale,BLT,0,2015,181
16776,Springdale,BLT,0,2015,182
16777,Springdale,BLT,0,2015,183
16778,Springdale,BLT,0,2015,184
16779,Springdale,BLT,0,2015,185
16780,Springdale,BLT,0,2015,186
16781,Springdale,BLT,0,2015,187
16782,Springdale,BLT,0,2015,188
16783,Springdale,BLT,0,2015,189
16784,Springdale,BLT,0,2015,190
16785,Springdale,BLT,0,2015,191
16786,Springdale,BLT,0,2015,192
16787,Springdale,BLT,0,2015,193
16788,Springdale,BLT,0,2015,194
16789,Springdale,BLT,0,2015,195
16790,Springdale,BLT,0,2015,196
16791,Springdale,BLT,0,2015,197
16792,Springdale,BLT,0,2015,198
16793,Springdale,BLT,0,2015,199
16794,Springdale,BLT,0,2015,200
16795,Springdale,BLT,0,2015,201
16796,Springdale,BLT,0,2015,202
16797,Springdale,BLT,0,2015,203
16798,Springdale,BLT,0,2015,204
16799,Springdale,BLT,0,2015,205
16800,Springdale,BLT,0,2015,206
16801,Springdale,BLT,0,2015,207
16802,Springdale,BLT,0,2015,208
16803,Springdale,BLT,0,2015,209
16804,Springdale,BLT,0,2015,210
16805,Springdale,BLT,0,2015,211
16806,Springdale,BLT,0,2015,212
16807,Springdale,BLT,0,2015,213
16808,Springdale,BLT,0,2015,214
16809,Springdale,BLT,1,2015,215
16810,Springdale,BLT,1,2015,216
16811,Springdale,BLT,2,2015,217
16812,Springdale,BLT,1,2015,218
16813,Springdale,BLT,1,2015,219
16814,Springdale,BLT,2,2015,220
16815,Springdale,BLT,2,2015,221
16816,Springdale,BLT,1,2015,222
16817,Springdale,BLT,2,2015,223
16818,Springdale,BLT,2,2015,224
16819,Springdale,BLT,1,2015,225
16820,Springdale,BLT,2,2015,226
16821,Springdale,BLT,2,2015,227
16822,Springdale,BLT,2,2015,228
16823,Springdale,BLT,5,2015,229
16824,Springdale,BLT,5,2015,230
16825,Springdale,BLT,6,2015,231
16826,Springdale,BLT,6,2015,232
16827,Springdale,BLT,6,2015,233
16828,Springdale,BLT,7,2015,234
16829,Springdale,BLT,7,2015,235
16830,Springdale,BLT,1,2015,236
16831,Springdale,BLT,2,2015,237
16832,Springdale,BLT,2,2015,238
16833,Springdale,BLT,0,2015,239
16834,Springdale,BLT,0,2015,240
16835,Springdale,BLT,1,2015,241
16836,Springdale,BLT,1,2015,242
16837,Springdale,BLT,0,2015,243
16838,Springdale,BLT,0,2015,244
16839,Springdale,BLT,0,2015,245
16840,Springdale,BLT,2,2015,246
16841,Springdale,BLT,2,2015,247
16842,Springdale,BLT,2,2015,248
16843,Springdale,BLT,2,2015,249
16844,Springdale,BLT,2,2015,250
16845,Springdale,BLT,2,2015,251
16846,Springdale,BLT,2,2015,252
16847,Springdale,BLT,0,2015,253
16848,Springdale,BLT,0,2015,254
16849,Springdale,BLT,1,2015,255
16850,Springdale,BLT,1,2015,256
16851,Springdale,BLT,1,2015,257
16852,Springdale,BLT,1,2015,258
16853,Springdale,BLT,1,2015,259
16854,Springdale,BLT,1,2015,260
16855,Springdale,BLT,1,2015,261
16856,Springdale,BLT,1,2015,262
16857,Springdale,BLT,2,2015,263
16858,Springdale,BLT,1,2015,264
16859,Springdale,BLT,2,2015,265
16860,Springdale,BLT,2,2015,266
16861,Springdale,BLT,0,2015,267
16862,Springdale,BLT,0,2015,268
16863,Springdale,BLT,0,2015,269
16864,Springdale,BLT,1,2015,270
16865,Springdale,BLT,0,2015,271
16866,Springdale,BLT,0,2015,272
16867,Springdale,BLT,0,2015,273
16868,Beckett,BLT,0,2015,143
16869,Beckett,BLT,0,2015,144
16870,Beckett,BLT,0,2015,145
16871,Beckett,BLT,0,2015,146
16872,Beckett,BLT,0,2015,147
16873,Beckett,BLT,0,2015,148
16874,Beckett,BLT,0,2015,149
16875,Beckett,BLT,0,2015,150
16876,Beckett,BLT,0,2015,151
16877,Beckett,BLT,0,2015,152
16878,Beckett,BLT,0,2015,153
16879,Beckett,BLT,0,2015,154
16880,Beckett,BLT,0,2015,155
16881,Beckett,BLT,0,2015,163
16882,Beckett,BLT,0,2015,164
16883,Beckett,BLT,0,2015,165
16884,Beckett,BLT,0,2015,166
16885,Beckett,BLT,0,2015,170
16886,Beckett,BLT,1,2015,171
16887,Beckett,BLT,1,2015,172
16888,Beckett,BLT,1,2015,173
16889,Beckett,BLT,0,2015,174
16890,Beckett,BLT,0,2015,175
16891,Beckett,BLT,0,2015,176
16892,Beckett,BLT,0,2015,177
16893,Beckett,BLT,0,2015,178
16894,Beckett,BLT,0,2015,179
16895,Beckett,BLT,0,2015,180
16896,Beckett,BLT,0,2015,181
16897,Beckett,BLT,0,2015,182
16898,Beckett,BLT,0,2015,183
16899,Beckett,BLT,0,2015,184
16900,Beckett,BLT,0,2015,185
16901,Beckett,BLT,0,2015,186
16902,Beckett,BLT,0,2015,187
16903,Beckett,BLT,0,2015,188
16904,Beckett,BLT,0,2015,189
16905,Beckett,BLT,0,2015,211
16906,Beckett,BLT,0,2015,212
16907,Beckett,BLT,0,2015,213
16908,Beckett,BLT,1,2015,214
16909,Beckett,BLT,0,2015,215
16910,Beckett,BLT,0,2015,216
16911,Beckett,BLT,0,2015,217
16912,Beckett,BLT,0,2015,218
16913,Beckett,BLT,0,2015,219
16914,Beckett,BLT,0,2015,220
16915,Beckett,BLT,1,2015,221
16916,Beckett,BLT,1,2015,222
16917,Beckett,BLT,2,2015,223
16918,Beckett,BLT,2,2015,224
16919,Beckett,BLT,2,2015,225
16920,Beckett,BLT,2,2015,226
16921,Beckett,BLT,3,2015,227
16922,Beckett,BLT,3,2015,228
16923,Beckett,BLT,1,2015,229
16924,Beckett,BLT,1,2015,230
16925,Beckett,BLT,1,2015,231
16926,Beckett,BLT,1,2015,232
16927,Beckett,BLT,1,2015,233
16928,Beckett,BLT,1,2015,234
16929,Beckett,BLT,1,2015,235
16930,Beckett,BLT,2,2015,236
16931,Beckett,BLT,0,2015,237
16932,Beckett,BLT,0,2015,238
16933,Beckett,BLT,0,2015,239
16934,Beckett,BLT,0,2015,240
16935,Beckett,BLT,0,2015,241
16936,Beckett,BLT,0,2015,242
16937,Beckett,BLT,0,2015,243
16938,Beckett,BLT,0,2015,244
16939,Beckett,BLT,0,2015,245
16940,Beckett,BLT,0,2015,246
16941,Beckett,BLT,0,2015,247
16942,Beckett,BLT,1,2015,248
16943,Beckett,BLT,1,2015,249
16944,Beckett,BLT,1,2015,250
16945,Beckett,BLT,0,2015,251
16946,Beckett,BLT,1,2015,252
16947,Beckett,BLT,1,2015,253
16948,Pedricktown,BLT,0,2015,169
16949,Pedricktown,BLT,0,2015,170
16950,Pedricktown,BLT,0,2015,171
16951,Pedricktown,BLT,0,2015,172
16952,Pedricktown,BLT,0,2015,173
16953,Pedricktown,BLT,0,2015,174
16954,Pedricktown,BLT,1,2015,175
16955,Pedricktown,BLT,0,2015,176
16956,Pedricktown,BLT,0,2015,177
16957,Pedricktown,BLT,0,2015,178
16958,Pedricktown,BLT,0,2015,179
16959,Pedricktown,BLT,0,2015,180
16960,Pedricktown,BLT,0,2015,181
16961,Pedricktown,BLT,0,2015,182
16962,Pedricktown,BLT,1,2015,183
16963,Pedricktown,BLT,1,2015,184
16964,Pedricktown,BLT,1,2015,185
16965,Pedricktown,BLT,1,2015,186
16966,Pedricktown,BLT,1,2015,187
16967,Pedricktown,BLT,0,2015,188
16968,Pedricktown,BLT,0,2015,189
16969,Pedricktown,BLT,1,2015,190
16970,Pedricktown,BLT,1,2015,191
16971,Pedricktown,BLT,1,2015,192
16972,Pedricktown,BLT,2,2015,193
16973,Pedricktown,BLT,0,2015,194
16974,Pedricktown,BLT,0,2015,195
16975,Pedricktown,BLT,1,2015,196
16976,Pedricktown,BLT,0,2015,197
16977,Pedricktown,BLT,0,2015,198
16978,Pedricktown,BLT,0,2015,199
16979,Pedricktown,BLT,1,2015,200
16980,Pedricktown,BLT,1,2015,201
16981,Pedricktown,BLT,1,2015,202
16982,Pedricktown,BLT,0,2015,203
16983,Pedricktown,BLT,0,2015,204
16984,Pedricktown,BLT,1,2015,205
16985,Pedricktown,BLT,1,2015,206
16986,Pedricktown,BLT,1,2015,207
16987,Pedricktown,BLT,2,2015,208
16988,Pedricktown,BLT,3,2015,209
16989,Pedricktown,BLT,3,2015,210
16990,Pedricktown,BLT,0,2015,211
16991,Pedricktown,BLT,0,2015,212
16992,Pedricktown,BLT,1,2015,213
16993,Pedricktown,BLT,1,2015,214
16994,Pedricktown,BLT,1,2015,215
16995,Pedricktown,BLT,1,2015,216
16996,Pedricktown,BLT,2,2015,217
16997,Pedricktown,BLT,1,2015,218
16998,Pedricktown,BLT,1,2015,219
16999,Pedricktown,BLT,1,2015,220
17000,Pedricktown,BLT,1,2015,221
17001,Pedricktown,BLT,0,2015,222
17002,Pedricktown,BLT,1,2015,223
17003,Pedricktown,BLT,1,2015,224
17004,Pedricktown,BLT,0,2015,225
17005,Pedricktown,BLT,0,2015,226
17006,Pedricktown,BLT,1,2015,227
17007,Pedricktown,BLT,1,2015,228
17008,Pedricktown,BLT,0,2015,229
17009,Pedricktown,BLT,1,2015,230
17010,Pedricktown,BLT,1,2015,231
17011,Pedricktown,BLT,1,2015,232
17012,Pedricktown,BLT,2,2015,233
17013,Pedricktown,BLT,0,2015,234
17014,Pedricktown,BLT,1,2015,235
17015,Pedricktown,BLT,1,2015,236
17016,Pedricktown,BLT,0,2015,237
17017,Pedricktown,BLT,0,2015,238
17018,Pedricktown,BLT,1,2015,239
17019,Pedricktown,BLT,0,2015,240
17020,Pedricktown,BLT,0,2015,241
17021,Pedricktown,BLT,1,2015,242
17022,Pedricktown,BLT,0,2015,243
17023,Pedricktown,BLT,0,2015,244
17024,Pedricktown,BLT,0,2015,245
17025,Pedricktown,BLT,0,2015,246
17026,Pedricktown,BLT,0,2015,247
17027,Pedricktown,BLT,1,2015,248
17028,Pedricktown,BLT,1,2015,249
17029,Pedricktown,BLT,1,2015,250
17030,Pedricktown,BLT,1,2015,251
17031,Pedricktown,BLT,1,2015,252
17032,Pedricktown,BLT,1,2015,253
17033,Pedricktown,BLT,1,2015,254
17034,Pedricktown,BLT,2,2015,255
17035,Pedricktown,BLT,2,2015,256
17036,Pedricktown,BLT,1,2015,257
17037,Pedricktown,BLT,2,2015,258
17038,Pedricktown,BLT,2,2015,259
17039,Pedricktown,BLT,2,2015,260
17040,Pedricktown,BLT,1,2015,261
17041,Pedricktown,BLT,2,2015,262
17042,Pedricktown,BLT,2,2015,263
17043,East Vineland-1,BLT,0,2015,145
17044,East Vineland-1,BLT,0,2015,146
17045,East Vineland-1,BLT,0,2015,147
17046,East Vineland-1,BLT,0,2015,148
17047,East Vineland-1,BLT,0,2015,149
17048,East Vineland-1,BLT,1,2015,150
17049,East Vineland-1,BLT,0,2015,151
17050,East Vineland-1,BLT,0,2015,152
17051,East Vineland-1,BLT,0,2015,153
17052,East Vineland-1,BLT,0,2015,154
17053,East Vineland-1,BLT,0,2015,155
17054,East Vineland-1,BLT,0,2015,156
17055,East Vineland-1,BLT,0,2015,157
17056,East Vineland-1,BLT,0,2015,158
17057,East Vineland-1,BLT,0,2015,159
17058,East Vineland-1,BLT,0,2015,160
17059,East Vineland-1,BLT,0,2015,161
17060,East Vineland-1,BLT,0,2015,162
17061,East Vineland-1,BLT,0,2015,163
17062,East Vineland-1,BLT,0,2015,164
17063,East Vineland-1,BLT,0,2015,165
17064,East Vineland-1,BLT,0,2015,166
17065,East Vineland-1,BLT,0,2015,167
17066,East Vineland-1,BLT,0,2015,168
17067,East Vineland-1,BLT,0,2015,169
17068,East Vineland-1,BLT,0,2015,170
17069,East Vineland-1,BLT,0,2015,171
17070,East Vineland-1,BLT,0,2015,172
17071,East Vineland-1,BLT,0,2015,173
17072,East Vineland-1,BLT,0,2015,174
17073,East Vineland-1,BLT,0,2015,175
17074,East Vineland-1,BLT,0,2015,176
17075,East Vineland-1,BLT,0,2015,177
17076,East Vineland-1,BLT,1,2015,178
17077,East Vineland-1,BLT,0,2015,179
17078,East Vineland-1,BLT,0,2015,180
17079,East Vineland-1,BLT,0,2015,181
17080,East Vineland-1,BLT,0,2015,182
17081,East Vineland-1,BLT,0,2015,183
17082,East Vineland-1,BLT,0,2015,184
17083,East Vineland-1,BLT,0,2015,185
17084,East Vineland-1,BLT,1,2015,186
17085,East Vineland-1,BLT,1,2015,187
17086,East Vineland-1,BLT,0,2015,188
17087,East Vineland-1,BLT,1,2015,189
17088,East Vineland-1,BLT,1,2015,190
17089,East Vineland-1,BLT,1,2015,191
17090,East Vineland-1,BLT,1,2015,192
17091,East Vineland-1,BLT,1,2015,193
17092,East Vineland-1,BLT,1,2015,194
17093,East Vineland-1,BLT,1,2015,195
17094,East Vineland-1,BLT,1,2015,196
17095,East Vineland-1,BLT,2,2015,197
17096,East Vineland-1,BLT,0,2015,198
17097,East Vineland-1,BLT,1,2015,199
17098,East Vineland-1,BLT,1,2015,200
17099,East Vineland-1,BLT,1,2015,201
17100,East Vineland-1,BLT,1,2015,202
17101,East Vineland-1,BLT,2,2015,203
17102,East Vineland-1,BLT,0,2015,204
17103,East Vineland-1,BLT,0,2015,205
17104,East Vineland-1,BLT,0,2015,206
17105,East Vineland-1,BLT,1,2015,207
17106,East Vineland-1,BLT,1,2015,208
17107,East Vineland-1,BLT,0,2015,209
17108,East Vineland-1,BLT,0,2015,210
17109,East Vineland-1,BLT,0,2015,211
17110,East Vineland-1,BLT,0,2015,212
17111,East Vineland-1,BLT,0,2015,213
17112,East Vineland-1,BLT,1,2015,214
17113,East Vineland-1,BLT,1,2015,215
17114,East Vineland-1,BLT,2,2015,216
17115,East Vineland-1,BLT,1,2015,217
17116,East Vineland-1,BLT,1,2015,218
17117,East Vineland-1,BLT,1,2015,219
17118,East Vineland-1,BLT,1,2015,220
17119,East Vineland-1,BLT,1,2015,221
17120,East Vineland-1,BLT,2,2015,222
17121,East Vineland-1,BLT,2,2015,223
17122,East Vineland-1,BLT,3,2015,224
17123,East Vineland-1,BLT,2,2015,225
17124,East Vineland-1,BLT,2,2015,226
17125,East Vineland-1,BLT,2,2015,227
17126,East Vineland-1,BLT,4,2015,228
17127,East Vineland-1,BLT,5,2015,229
17128,East Vineland-1,BLT,5,2015,230
17129,East Vineland-1,BLT,5,2015,231
17130,East Vineland-1,BLT,4,2015,232
17131,East Vineland-1,BLT,4,2015,233
17132,East Vineland-1,BLT,3,2015,234
17133,East Vineland-1,BLT,3,2015,235
17134,East Vineland-1,BLT,3,2015,236
17135,East Vineland-1,BLT,0,2015,237
17136,East Vineland-1,BLT,1,2015,238
17137,East Vineland-1,BLT,1,2015,239
17138,East Vineland-1,BLT,0,2015,240
17139,East Vineland-1,BLT,0,2015,241
17140,East Vineland-1,BLT,1,2015,242
17141,East Vineland-1,BLT,1,2015,243
17142,East Vineland-1,BLT,1,2015,244
17143,East Vineland-1,BLT,2,2015,245
17144,East Vineland-1,BLT,1,2015,246
17145,East Vineland-1,BLT,2,2015,247
17146,East Vineland-1,BLT,2,2015,248
17147,East Vineland-1,BLT,2,2015,249
17148,East Vineland-1,BLT,2,2015,250
17149,East Vineland-1,BLT,2,2015,251
17150,East Vineland-1,BLT,2,2015,252
17151,East Vineland-1,BLT,5,2015,253
17152,East Vineland-1,BLT,5,2015,254
17153,East Vineland-1,BLT,6,2015,255
17154,East Vineland-1,BLT,2,2015,256
17155,East Vineland-1,BLT,2,2015,257
17156,East Vineland-1,BLT,2,2015,258
17157,East Vineland-1,BLT,2,2015,259
17158,East Vineland-1,BLT,2,2015,260
17159,East Vineland-1,BLT,2,2015,261
17160,East Vineland-1,BLT,3,2015,262
17161,East Vineland-1,BLT,0,2015,263
17162,East Vineland-1,BLT,0,2015,264
17163,East Vineland-1,BLT,1,2015,265
17164,East Vineland-1,BLT,0,2015,266
17165,East Vineland-1,BLT,1,2015,267
17166,East Vineland-1,BLT,1,2015,268
17167,East Vineland-1,BLT,1,2015,269
17168,East Vineland-1,BLT,0,2015,270
17169,East Vineland-1,BLT,0,2015,271
17170,East Vineland-1,BLT,1,2015,272
17171,East Vineland-1,BLT,0,2015,273
17172,East Vineland-1,BLT,0,2015,274
17173,East Vineland-1,BLT,0,2015,275
17174,East Vineland-1,BLT,0,2015,276
17175,Green Creek,BLT,0,2015,154
17176,Green Creek,BLT,0,2015,155
17177,Green Creek,BLT,0,2015,156
17178,Green Creek,BLT,0,2015,157
17179,Green Creek,BLT,0,2015,158
17180,Green Creek,BLT,0,2015,159
17181,Green Creek,BLT,0,2015,164
17182,Green Creek,BLT,0,2015,165
17183,Green Creek,BLT,0,2015,166
17184,Green Creek,BLT,0,2015,167
17185,Green Creek,BLT,0,2015,168
17186,Green Creek,BLT,0,2015,169
17187,Green Creek,BLT,0,2015,170
17188,Green Creek,BLT,0,2015,171
17189,Green Creek,BLT,0,2015,172
17190,Green Creek,BLT,0,2015,173
17191,Green Creek,BLT,0,2015,181
17192,Green Creek,BLT,0,2015,182
17193,Green Creek,BLT,0,2015,183
17194,Green Creek,BLT,0,2015,184
17195,Green Creek,BLT,0,2015,185
17196,Green Creek,BLT,0,2015,186
17197,Green Creek,BLT,0,2015,187
17198,Green Creek,BLT,0,2015,188
17199,Green Creek,BLT,0,2015,189
17200,Green Creek,BLT,0,2015,190
17201,Green Creek,BLT,0,2015,191
17202,Green Creek,BLT,0,2015,192
17203,Green Creek,BLT,0,2015,193
17204,Green Creek,BLT,0,2015,194
17205,Green Creek,BLT,0,2015,195
17206,Green Creek,BLT,0,2015,196
17207,Green Creek,BLT,0,2015,197
17208,Green Creek,BLT,0,2015,198
17209,Green Creek,BLT,0,2015,199
17210,Green Creek,BLT,0,2015,200
17211,Green Creek,BLT,0,2015,201
17212,Green Creek,BLT,0,2015,202
17213,Green Creek,BLT,0,2015,203
17214,Green Creek,BLT,0,2015,204
17215,Green Creek,BLT,0,2015,205
17216,Green Creek,BLT,0,2015,206
17217,Green Creek,BLT,1,2015,207
17218,Green Creek,BLT,1,2015,208
17219,Green Creek,BLT,0,2015,209
17220,Green Creek,BLT,0,2015,210
17221,Green Creek,BLT,0,2015,211
17222,Green Creek,BLT,0,2015,212
17223,Green Creek,BLT,0,2015,213
17224,Green Creek,BLT,1,2015,214
17225,Green Creek,BLT,1,2015,215
17226,Green Creek,BLT,2,2015,216
17227,Green Creek,BLT,2,2015,217
17228,Green Creek,BLT,2,2015,218
17229,Green Creek,BLT,3,2015,219
17230,Green Creek,BLT,4,2015,220
17231,Green Creek,BLT,4,2015,221
17232,Green Creek,BLT,4,2015,222
17233,Green Creek,BLT,0,2015,223
17234,Green Creek,BLT,0,2015,224
17235,Green Creek,BLT,0,2015,225
17236,Green Creek,BLT,1,2015,226
17237,Green Creek,BLT,1,2015,227
17238,Green Creek,BLT,2,2015,228
17239,Green Creek,BLT,2,2015,229
17240,Green Creek,BLT,1,2015,230
17241,Green Creek,BLT,1,2015,231
17242,Green Creek,BLT,1,2015,232
17243,Green Creek,BLT,1,2015,233
17244,Green Creek,BLT,2,2015,234
17245,Green Creek,BLT,2,2015,235
